Plugin ID,CVE_x,CVSS,Risk,Host,Port,CVSS.1,弱點名稱,問題描述,建議解決方式,CVE_y,CVSS v2.0 Base Score,Protocol,Name,Synopsis,Description,Solution,See Also,Plugin Output
42057,,6.5,Low,192.168.31.240,80,6.5,Web Server Allows Password Auto-Completio,網頁上的輸入欄位未停用「autocomplete」屬性。 相關資訊：192.168.31.240:80。,將屬性「autocomplete=off」加入這些欄位，防止瀏覽器快取認證。,,,tcp,Web Server Allows Password Auto-Completion,The 'autocomplete' attribute is not disabled on password fields.,"The remote web server contains at least one HTML form field that has
an input of type 'password' where 'autocomplete' is not set to 'off'.

While this does not represent a risk to this web server per se, it
does mean that users who use the affected forms may have their
credentials saved in their browsers, which could in turn lead to a
loss of confidentiality if any of them use a shared host or if their
machine is compromised at some point.","Add the attribute 'autocomplete=off' to these fields to prevent
browsers from caching credentials.",,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
26194,,6.5,Low,192.168.31.242,80,6.5,Plain Text  Transfer,遠端伺服器以明文方式傳輸資料。 相關資訊：192.168.31.242:80。,如為網頁伺服器請提供SSL/TLS加密連線，如為Telnet請改為使用SSH加密連線。,,2.6,tcp,Web Server Transmits Cleartext Credentials,The remote web server might transmit credentials in cleartext.,"The remote web server contains several HTML form fields containing
an input of type 'password' which transmit their information to
a remote web server in cleartext.

An attacker eavesdropping the traffic between web browser and 
server may obtain logins and passwords of valid users.",Make sure that every sensitive form transmits content over HTTPS.,,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
42057,,6.5,Low,192.168.31.242,80,6.5,Web Server Allows Password Auto-Completio,網頁上的輸入欄位未停用「autocomplete」屬性。 相關資訊：192.168.31.242:80。,將屬性「autocomplete=off」加入這些欄位，防止瀏覽器快取認證。,,,tcp,Web Server Allows Password Auto-Completion,The 'autocomplete' attribute is not disabled on password fields.,"The remote web server contains at least one HTML form field that has
an input of type 'password' where 'autocomplete' is not set to 'off'.

While this does not represent a risk to this web server per se, it
does mean that users who use the affected forms may have their
credentials saved in their browsers, which could in turn lead to a
loss of confidentiality if any of them use a shared host or if their
machine is compromised at some point.","Add the attribute 'autocomplete=off' to these fields to prevent
browsers from caching credentials.",,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
26194,,6.5,Low,192.168.31.243,80,6.5,Plain Text  Transfer,遠端伺服器以明文方式傳輸資料。 相關資訊：192.168.31.243:80。,如為網頁伺服器請提供SSL/TLS加密連線，如為Telnet請改為使用SSH加密連線。,,2.6,tcp,Web Server Transmits Cleartext Credentials,The remote web server might transmit credentials in cleartext.,"The remote web server contains several HTML form fields containing
an input of type 'password' which transmit their information to
a remote web server in cleartext.

An attacker eavesdropping the traffic between web browser and 
server may obtain logins and passwords of valid users.",Make sure that every sensitive form transmits content over HTTPS.,,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
42057,,6.5,Low,192.168.31.243,80,6.5,Web Server Allows Password Auto-Completio,網頁上的輸入欄位未停用「autocomplete」屬性。 相關資訊：192.168.31.243:80。,將屬性「autocomplete=off」加入這些欄位，防止瀏覽器快取認證。,,,tcp,Web Server Allows Password Auto-Completion,The 'autocomplete' attribute is not disabled on password fields.,"The remote web server contains at least one HTML form field that has
an input of type 'password' where 'autocomplete' is not set to 'off'.

While this does not represent a risk to this web server per se, it
does mean that users who use the affected forms may have their
credentials saved in their browsers, which could in turn lead to a
loss of confidentiality if any of them use a shared host or if their
machine is compromised at some point.","Add the attribute 'autocomplete=off' to these fields to prevent
browsers from caching credentials.",,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
26194,,6.5,Low,192.168.32.247,80,6.5,Plain Text  Transfer,遠端伺服器以明文方式傳輸資料。 相關資訊：192.168.32.247:80。,如為網頁伺服器請提供SSL/TLS加密連線，如為Telnet請改為使用SSH加密連線。,,2.6,tcp,Web Server Transmits Cleartext Credentials,The remote web server might transmit credentials in cleartext.,"The remote web server contains several HTML form fields containing
an input of type 'password' which transmit their information to
a remote web server in cleartext.

An attacker eavesdropping the traffic between web browser and 
server may obtain logins and passwords of valid users.",Make sure that every sensitive form transmits content over HTTPS.,,"Page : /web/guest/en/websys/webArch/authForm.cgi
Destination Page: /web/guest/en/websys/webArch/login.cgi

"
42057,,6.5,Low,192.168.32.247,80,6.5,Web Server Allows Password Auto-Completio,網頁上的輸入欄位未停用「autocomplete」屬性。 相關資訊：192.168.32.247:80。,將屬性「autocomplete=off」加入這些欄位，防止瀏覽器快取認證。,,,tcp,Web Server Allows Password Auto-Completion,The 'autocomplete' attribute is not disabled on password fields.,"The remote web server contains at least one HTML form field that has
an input of type 'password' where 'autocomplete' is not set to 'off'.

While this does not represent a risk to this web server per se, it
does mean that users who use the affected forms may have their
credentials saved in their browsers, which could in turn lead to a
loss of confidentiality if any of them use a shared host or if their
machine is compromised at some point.","Add the attribute 'autocomplete=off' to these fields to prevent
browsers from caching credentials.",,"Page : /web/guest/en/websys/webArch/authForm.cgi
Destination Page: /web/guest/en/websys/webArch/login.cgi

"
26194,,6.5,Low,192.168.36.200,80,6.5,Plain Text  Transfer,遠端伺服器以明文方式傳輸資料。 相關資訊：192.168.36.200:80。,如為網頁伺服器請提供SSL/TLS加密連線，如為Telnet請改為使用SSH加密連線。,,2.6,tcp,Web Server Transmits Cleartext Credentials,The remote web server might transmit credentials in cleartext.,"The remote web server contains several HTML form fields containing
an input of type 'password' which transmit their information to
a remote web server in cleartext.

An attacker eavesdropping the traffic between web browser and 
server may obtain logins and passwords of valid users.",Make sure that every sensitive form transmits content over HTTPS.,,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
42057,,6.5,Low,192.168.36.200,80,6.5,Web Server Allows Password Auto-Completio,網頁上的輸入欄位未停用「autocomplete」屬性。 相關資訊：192.168.36.200:80。,將屬性「autocomplete=off」加入這些欄位，防止瀏覽器快取認證。,,,tcp,Web Server Allows Password Auto-Completion,The 'autocomplete' attribute is not disabled on password fields.,"The remote web server contains at least one HTML form field that has
an input of type 'password' where 'autocomplete' is not set to 'off'.

While this does not represent a risk to this web server per se, it
does mean that users who use the affected forms may have their
credentials saved in their browsers, which could in turn lead to a
loss of confidentiality if any of them use a shared host or if their
machine is compromised at some point.","Add the attribute 'autocomplete=off' to these fields to prevent
browsers from caching credentials.",,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
26194,,6.5,Low,192.168.37.220,80,6.5,Plain Text  Transfer,遠端伺服器以明文方式傳輸資料。 相關資訊：192.168.37.220:80。,如為網頁伺服器請提供SSL/TLS加密連線，如為Telnet請改為使用SSH加密連線。,,2.6,tcp,Web Server Transmits Cleartext Credentials,The remote web server might transmit credentials in cleartext.,"The remote web server contains several HTML form fields containing
an input of type 'password' which transmit their information to
a remote web server in cleartext.

An attacker eavesdropping the traffic between web browser and 
server may obtain logins and passwords of valid users.",Make sure that every sensitive form transmits content over HTTPS.,,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
42057,,6.5,Low,192.168.37.220,80,6.5,Web Server Allows Password Auto-Completio,網頁上的輸入欄位未停用「autocomplete」屬性。 相關資訊：192.168.37.220:80。,將屬性「autocomplete=off」加入這些欄位，防止瀏覽器快取認證。,,,tcp,Web Server Allows Password Auto-Completion,The 'autocomplete' attribute is not disabled on password fields.,"The remote web server contains at least one HTML form field that has
an input of type 'password' where 'autocomplete' is not set to 'off'.

While this does not represent a risk to this web server per se, it
does mean that users who use the affected forms may have their
credentials saved in their browsers, which could in turn lead to a
loss of confidentiality if any of them use a shared host or if their
machine is compromised at some point.","Add the attribute 'autocomplete=off' to these fields to prevent
browsers from caching credentials.",,"Page : /web/guest/tw/websys/webArch/authForm.cgi
Destination Page: /web/guest/tw/websys/webArch/login.cgi

"
